dates,nzd0292-0000,nzd0292-0001,nzd0292-0002,nzd0292-0003,nzd0292-0004,nzd0292-0005,nzd0292-0015,nzd0292-0016,nzd0292-0017,nzd0292-0033,nzd0292-0034,nzd0292-0035,nzd0292-0044,nzd0292-0045,nzd0292-0046,nzd0292-0047,nzd0292-0048,nzd0292-0006,nzd0292-0007,nzd0292-0008,nzd0292-0009,nzd0292-0010,nzd0292-0011,nzd0292-0012,nzd0292-0013,nzd0292-0018,nzd0292-0019,nzd0292-0020,nzd0292-0021,nzd0292-0022,nzd0292-0023,nzd0292-0024,nzd0292-0014,nzd0292-0025,nzd0292-0026,nzd0292-0027,nzd0292-0028,nzd0292-0032,nzd0292-0037,nzd0292-0038,nzd0292-0039,nzd0292-0040,nzd0292-0041,nzd0292-0042,nzd0292-0043,nzd0292-0036,nzd0292-0029,nzd0292-0030,nzd0292-0031,satname
2015-03-07 22:12:18+00:00,222.685,207.82999999999998,205.19,199.7,184.37,171.18,,,,207.51,208.94,196.045,272.3333333333333,285.01666666666665,208.12,307.84000000000003,309.82,,,,,,,,,,,,,,182.35,206.93,,214.16,211.84,194.86,169.85,183.84,237.63,194.27,269.1033333333333,269.08666666666664,266.7266666666667,183.63666666666668,182.74,205.235,180.89,,,L8
2015-05-10 22:11:40+00:00,222.685,207.82999999999998,205.19,199.7,184.37,171.18,,,,,,182.92,271.78499999999997,284.66999999999996,206.88,308.14,312.96,,,,,,,,,,,,,,182.35,206.93,,214.16,211.84,194.86,169.85,,,194.27,266.63,267.2,266.535,182.51333333333332,183.6,195.29,180.89,,,L8
2015-09-24 22:06:25+00:00,,,,,,,,,,,229.51,224.28,270.88,284.12,205.64,315.03,315.17999999999995,,,,,,,,,,,,,,,,,,,,,,259.57,,281.16,282.94,275.96,175.34,179.06,229.91,,,,L8
2015-10-01 22:12:37+00:00,208.34,210.02,185.05,195.66,179.79,169.64,,,,204.02,229.51,224.28,270.88,284.12,206.18,315.03,315.17999999999995,,,,,,,,,,,,,,,,,,,,,215.41,259.57,,281.16,282.94,275.96,183.45499999999998,181.585,229.91,,,196.61,L8
2016-01-30 22:06:29+00:00,208.34,210.02,185.05,195.66,179.79,169.64,,,,204.02,229.51,224.28,268.68,281.615,206.72,315.03,317.4,,,,,,,,,,,,,,,,,,,,,215.41,259.57,,275.855,274.515,270.625,191.57,184.11,229.91,,,196.61,L8
2016-03-02 22:06:19+00:00,208.34,210.02,185.05,195.66,179.79,169.64,,,,204.02,229.51,224.28,267.49666666666667,279.83,206.72,310.4,312.62,,,,,,,,,,,,,,,,,,,,,215.41,259.57,,272.29,271.06,268.1166666666667,191.57,184.11,229.91,,,196.61,L8
2016-03-18 22:06:13+00:00,208.34,210.02,185.05,195.66,179.79,169.64,,,,204.02,229.51,224.28,265.75,278.2675,206.72,307.27666666666664,309.6166666666666,,,,,,,,,,,,,,,,,,,,,215.41,259.57,,269.53000000000003,267.8225,266.1275,191.57,184.11,229.91,,,196.61,L8
2016-04-10 22:12:13+00:00,219.41,211.71,193.96,193.43,176.56,,,,,,,,264.04,276.31666666666666,201.7,303.4,305.72499999999997,,,,,,,,,,,,,,,,,,,,,,,,265.65333333333336,262.7833333333333,262.84999999999997,174.09,178.66,,,,,L8
2016-04-26 22:12:09+00:00,238.08499999999998,207.905,192.2,204.935,187.485,198.14,,,,221.59,211.06,193.77,264.04,276.31666666666666,201.7,303.4,305.72499999999997,,,,,,,,,,,,,,,,,,,,,218.52,193.96,225.18,263.6875,262.7833333333333,262.84999999999997,197.96,198.005,184.7,,,205.42,L8
2016-06-06 22:06:07+00:00,238.08499999999998,207.905,192.2,204.935,187.485,198.14,,,,221.59,211.06,193.77,263.455,276.18,245.04,303.74333333333334,304.94666666666666,,,,,,,,,,,,,,,,,,,,,218.52,193.96,240.99,263.6875,264.2125,262.655,213.63333333333333,198.005,184.7,,,205.42,L8
2016-07-08 22:06:20+00:00,238.08499999999998,207.905,192.2,204.935,187.485,198.14,,,,221.59,211.06,193.77,263.455,277.924,263.59666666666664,303.74333333333334,306.0575,,,,,,,,,,,,,,,,,,,,,218.52,193.96,240.99,263.6875,264.2125,262.655,213.63333333333333,198.005,184.7,,,205.42,L8
2016-08-09 22:06:27+00:00,238.08499999999998,207.905,192.2,204.935,187.485,198.14,,,,221.59,211.06,193.77,262.44666666666666,277.62749999999994,263.59666666666664,303.74333333333334,306.0575,,,,,,,,,,,,,,,,,,,,,218.52,193.96,240.99,261.40000000000003,261.9125,260.355,213.63333333333333,198.005,184.7,,,205.42,L8
2016-09-10 22:07:03+00:00,238.08499999999998,207.905,192.2,204.935,187.485,198.14,,,,221.59,211.06,193.77,261.9433333333333,278.99,263.59666666666664,302.73,305.46333333333337,,,,,,,,,,,,,,,,,,,,,218.52,193.96,240.99,259.52,252.8525,258.955,221.5325,216.42333333333332,184.7,,,205.42,L8
2016-11-20 22:12:57+00:00,212.11,207.54,,232.78,201.81,213.99,,,,218.65,206.67,,262.65999999999997,277.7475,298.64666666666665,304.43,306.39,,,,,,,,,,,,,,,,,,,,,247.15,202.6,240.315,277.71,239.755,258.5533333333333,245.105,253.26,,,269.03,229.36,L8
2016-12-15 22:07:06+00:00,212.11,207.54,,232.78,201.81,213.99,,,,201.555,200.45,203.76,267.185,278.635,299.53,309.88,309.39,,,,,,,,,,,,,,,,,,,,,217.11,216.07999999999998,241.845,273.395,230.17333333333332,261.51666666666665,250.94,258.63,216.33,,228.7,212.195,L8
2017-02-08 22:12:34+00:00,222.4,213.945,211.87,223.005,201.01,213.99,,,,201.555,200.45,203.76,267.185,276.5466666666666,298.94,309.88,,,,,,,,,,,,,,,,,,,,,,217.11,216.07999999999998,236.56333333333336,273.395,217.08333333333334,264.23,250.94,258.63,216.33,,228.7,212.195,L8
2017-04-22 22:05:48+00:00,222.4,213.945,211.87,223.005,201.01,213.99,,,,201.555,200.45,203.76,266.57,275.0233333333333,296.99666666666667,307.96500000000003,307.0,,,,,,,,,,,,,,,,,,,,,217.11,216.07999999999998,236.56333333333336,268.9533333333333,224.30000000000004,271.39,249.18,261.9,216.33,,228.7,212.195,L8
2017-05-08 22:06:11+00:00,222.4,213.945,211.87,223.005,201.01,213.99,,,,205.01333333333332,204.69999999999996,208.6,265.45,275.72749999999996,294.685,306.67,307.055,,,,,,,,,,,,,,,,,,,,,214.54666666666665,225.66333333333333,242.115,268.53249999999997,235.425,271.52666666666664,256.74,263.1366666666667,216.33,,221.29,208.4466666666667,L8
2017-05-24 22:05:58+00:00,232.69,220.35,211.87,213.23,200.21,,,,,198.195,203.71499999999997,208.6,263.5925,276.0525,289.3725,305.4975,305.24333333333334,,,,,,,,,,,,,,,,,,,,,198.245,237.195,248.84249999999997,265.4733333333333,250.315,268.725,255.06,261.67,216.33,,197.42000000000002,197.99,L8
2017-11-16 22:07:04+00:00,,,,,,,,171.82,,215.75,,,263.475,275.89,292.875,308.095,313.825,,,,,,,,,,243.42,,,,,,,,198.24,182.2,,218.85,,256.43999999999994,271.56,269.88,265.475,259.97,262.34000000000003,,202.66,207.67,208.19,L8
2017-12-02 22:06:34+00:00,,,,,,,,171.82,,211.615,206.35,217.92,270.82,282.83500000000004,300.61,314.21,316.94,,,,,,,,,,243.42,,,,,,,,198.24,182.2,,213.735,243.7,262.68999999999994,273.245,274.46500000000003,273.11,269.03000000000003,267.76,227.26,187.88,199.57,204.25,L8
2018-01-26 22:12:33+00:00,177.95,195.89,179.64,188.27,185.15,,,171.82,,211.615,206.35,217.92,270.82,282.83500000000004,300.61,302.73,316.94,,,,,,,,,,243.42,,,,,,,,198.24,182.2,,213.735,243.7,262.68999999999994,273.245,245.83,273.11,269.03000000000003,267.76,227.26,187.88,199.57,204.25,L8
2018-05-02 22:11:45+00:00,177.95,195.89,179.64,188.27,185.15,,,171.82,,211.615,206.35,217.92,270.82,282.83500000000004,300.61,302.73,316.94,,,,,,,,,,243.42,,,,,,,,198.24,182.2,,213.735,243.7,262.68999999999994,273.245,235.155,273.11,269.03000000000003,267.76,227.26,187.88,199.57,204.25,L8
2018-06-28 22:05:28+00:00,177.95,195.89,179.64,188.27,185.15,,,,,,,,257.73,270.05,288.27,295.145,304.98,,,,,,,,,,,,,,,,,,,,,,,,,195.845,,256.53,252.64,,,,,L8
2018-09-07 22:12:12+00:00,,,,,,,,,,,,,257.73,270.05,288.27,299.04,304.98,,,,,,,,,,,,,,,,,,,,,,,,,203.70499999999998,,256.53,252.64,,,,,L8
2018-10-18 22:06:17+00:00,,,,,,,,,,,,,261.33500000000004,273.96000000000004,293.955,304.3,305.8,,,,,,,,,,,,,,,,,,,,,,,,,212.75,260.81,250.87,252.48,,,,,L8
2018-11-10 22:12:32+00:00,216.05,212.62,201.7,190.73,180.54,,,,,,,,261.33500000000004,273.96000000000004,293.955,304.3,305.8,,,,,,,,,,,,,,,,,,,,,,,,,217.56,260.81,250.87,252.48,,,,,L8
2019-02-07 22:06:11+00:00,216.05,212.62,201.7,190.73,180.54,,,,,,,,266.75,274.325,295.47,306.395,305.65,,,,,,,,,,,,,,,,,,,,,,,,272.97,217.56,260.76,251.445,259.09000000000003,,,,,L8
2019-02-14 22:12:21+00:00,218.78,214.64499999999998,207.20999999999998,195.365,195.865,226.51,,,,,,,266.75,274.325,286.06,303.94,297.6033333333333,215.73,205.26,202.01,200.24,,,,,,,,,,,,,185.47,191.6,196.37,190.96,,,,255.52,216.96666666666667,260.76,239.41333333333333,259.09000000000003,,218.79,223.47,229.53,L8
2019-03-27 22:06:23+00:00,218.78,214.64499999999998,207.20999999999998,195.365,195.865,226.51,,,,,,,265.66,274.17333333333335,287.125,303.94,297.6033333333333,215.73,205.26,202.01,200.24,,,,,,,,,,,,,185.47,191.6,196.37,190.96,,,,257.54,223.31,260.24666666666667,242.345,259.77666666666664,,218.79,223.47,229.53,L8
2019-04-03 22:12:08+00:00,217.26666666666665,214.08333333333334,208.01333333333332,195.45666666666668,191.89333333333332,199.56,,,,,,,265.66,274.17333333333335,287.125,303.94,297.6033333333333,215.73,205.26,202.01,200.24,,,,,,,,,,,173.68,,186.065,198.51999999999998,205.255,199.015,,,,244.04,213.10333333333335,260.24666666666667,242.345,259.77666666666664,,218.88,219.22,229.53,L8
2019-08-18 22:06:35+00:00,214.24,212.96,209.62,195.64,183.95,172.61,,,,,,,260.46000000000004,273.1,289.58500000000004,,304.05,,,,,,,,,,,,,,,173.68,,186.66,205.44,214.14,207.07,,,,232.55999999999997,192.69,259.22,251.14,261.15,,218.97,214.97,,L8
2019-09-19 22:07:08+00:00,214.24,212.96,209.62,195.64,183.95,172.61,,,,224.66,,,261.8866666666667,274.7366666666667,293.64000000000004,,304.05,,,,,,,,,,,,,,,173.68,,186.66,205.44,214.14,207.07,,,,230.13666666666666,192.69,260.41,248.36,259.81,,218.97,214.97,,L8
2019-10-05 22:06:48+00:00,,,,,,,,,,224.66,,,259.42333333333335,273.2966666666667,292.0033333333334,292.31,304.05,,,,,,,,,,,,,,,,,,,,,,,,225.29,221.28,246.93,229.52,240.555,,,,,L8
2019-10-12 22:13:00+00:00,218.42,207.08,194.52,190.57,,,,,,224.66,,,259.42333333333335,273.2966666666667,292.0033333333334,292.31,304.05,,,,,,,,,,,,,,,,,,,,,,,,225.29,221.28,246.93,229.52,240.555,,,,,L8
2020-01-16 22:12:46+00:00,204.92,203.46,189.32,192.105,188.53,164.21,,,,224.66,,,259.42333333333335,273.2966666666667,296.83500000000004,292.31,304.05,,,,,,,,,,,,,,,,,,,,,,,,217.05,211.995,246.93,213.67999999999998,240.555,,240.44,,,L8
2020-03-13 22:06:42+00:00,204.92,203.46,189.32,192.105,188.53,164.21,,,,224.66,,,266.36999999999995,274.2033333333333,297.975,299.71000000000004,311.45,,,,,,,,,,,,,,,,,,,,,,,,231.57666666666668,228.45333333333335,252.42,223.87,251.44333333333336,,240.44,,,L8
2020-05-16 22:06:15+00:00,191.42,199.84,184.12,193.64,188.53,164.21,,,,,,,268.93499999999995,274.69,298.44666666666666,306.07500000000005,310.565,,,,,,,,,,,,,,,,,,,,,,,,241.4666666666667,240.2966666666667,258.975,226.8166666666667,262.83500000000004,,240.44,,,L8
2020-06-01 22:05:56+00:00,191.42,199.84,184.12,193.64,188.53,164.21,,,,,,,265.79999999999995,274.98333333333335,296.1725,304.59666666666664,307.69666666666666,,,,,,,,,,,,,,,,,,,,,,,,244.94250000000002,244.0225,255.96666666666667,231.225,259.04,,240.44,,,L8
2020-06-08 22:12:11+00:00,205.58999999999997,207.14499999999998,194.845,197.325,185.47,164.21,,,,,,,265.79999999999995,274.98333333333335,296.1725,304.59666666666664,307.69666666666666,,,,,,,,,,,,,,,,,,,,,,,,244.94250000000002,244.0225,255.96666666666667,231.225,259.04,,240.44,,,L8
2020-09-21 22:07:06+00:00,219.76,214.45,205.57,201.01,182.41,,,,,,,,261.35999999999996,276.04,291.77000000000004,304.96,305.81999999999994,,,,,,,,,,,,,,,,,,,,,,,,255.71333333333334,257.46,257.4633333333333,244.5633333333333,254.46666666666667,,,,,L8
2020-10-07 22:06:45+00:00,219.76,214.45,205.57,201.01,182.41,,,,,,,,260.45,276.04,291.39250000000004,303.6225,302.81333333333333,,,,,,,,,,,,,,,,,,,,,,,,255.0325,256.7925,257.13,245.8825,253.9875,,,,,L8
2021-03-16 22:06:15+00:00,,,,,,,,,,,,,264.88000000000005,278.245,293.91,305.05333333333334,302.275,,,,,,,,,,,,,,,186.76,,187.64,193.19,185.32,224.55,,234.5,259.29,259.15333333333336,262.13,263.7633333333333,254.68666666666664,259.1666666666667,223.09,209.25,249.3,260.85,L8
2021-05-03 22:06:20+00:00,,,,,,,,,,,,,271.96,258.89,278.615,282.285,300.315,,,,,,,,,,,,,,,186.76,,187.64,193.19,185.32,224.55,,234.5,259.29,267.66,271.23,267.27,268.99,265.45,223.09,209.25,249.3,260.85,L8
2021-05-26 22:12:18+00:00,,,,,,,,,,,,,271.96,234.39333333333332,278.615,254.33333333333334,300.315,,,,,,,,,,,,,,,186.76,,187.64,193.19,185.32,224.55,,234.5,259.29,267.66,271.23,267.27,268.99,265.45,223.09,209.25,249.3,260.85,L8
2021-10-17 22:13:02+00:00,181.27,222.92,200.04,198.84,187.96,167.28,,,,,,,,201.80666666666664,261.12,219.17333333333332,292.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-11-06 22:13:36+00:00,184.65,214.55,191.565,199.93,182.925,167.28,,,,,,,,184.48666666666668,,201.00333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-01-06 22:06:41+00:00,184.65,214.55,191.565,199.93,182.925,167.28,,,,,,,281.79,184.03000000000003,,202.29,326.06,,,,,,,,,,,,,,,,,,,,,,,,263.56,267.89,267.31,282.28,277.99,,,,,L9
2022-01-21 22:12:47+00:00,184.65,210.75333333333333,195.89,206.81333333333336,190.79333333333332,171.115,,,,,,,281.79,186.17666666666665,,204.46333333333334,326.06,,,,,,,,,,,,,,,,,,,,,,,,263.56,267.89,267.31,282.28,277.99,,,,,L8
2022-01-29 22:12:53+00:00,180.60666666666668,207.8575,191.1825,207.4575,191.9125,179.04999999999998,,,,,,,281.79,186.9575,,205.9675,326.06,174.68,182.98,169.05,,,,,,,,,,,,,,,,,,,,,263.56,267.89,267.31,282.28,277.99,,,,,L9
2022-01-30 22:06:34+00:00,180.60666666666668,207.8575,191.1825,207.4575,191.9125,179.04999999999998,,,,202.07,213.58,222.42,278.605,186.9575,299.84,205.9675,320.29499999999996,174.68,182.98,169.05,,,,,,,,,,,,194.22,,220.31,,212.92,187.09,207.13,244.54,256.41,270.155,273.0,274.13,275.17999999999995,273.775,227.1,,,,L8
2022-02-23 22:06:32+00:00,180.60666666666668,207.8575,191.1825,207.4575,191.9125,179.04999999999998,,,,202.07,213.58,222.42,275.04333333333335,186.9575,299.84,205.9675,320.29499999999996,174.68,182.98,169.05,,,,,,,,,,,,194.22,,220.31,,212.92,187.09,207.13,244.54,256.41,266.6466666666667,270.06666666666666,270.74333333333334,266.74333333333334,267.8433333333333,227.1,,,,L9
2022-03-26 22:12:23+00:00,180.1125,206.61999999999998,188.894,204.10399999999998,191.91,179.04999999999998,,,,202.07,213.58,222.42,275.04333333333335,189.402,299.84,205.9675,320.29499999999996,174.68,182.98,169.05,,,,,,,,,,,,194.22,,220.31,,212.92,187.09,207.13,244.54,256.41,266.6466666666667,270.06666666666666,270.74333333333334,266.74333333333334,267.8433333333333,227.1,,,,L8
2022-03-27 22:06:22+00:00,180.1125,206.61999999999998,188.894,204.10399999999998,191.91,179.04999999999998,,,,202.07,213.58,222.42,273.76250000000005,189.402,298.125,205.9675,316.2133333333333,174.68,182.98,169.05,,,,,,,,,,,,194.22,,220.31,,212.92,187.09,207.13,244.54,256.41,264.3125,267.7725,271.845,261.1425,269.3075,227.1,,,,L9
2022-04-27 22:12:22+00:00,193.4625,207.618,192.538,208.204,192.63799999999998,181.35666666666665,,,,202.07,213.58,222.42,273.76250000000005,190.92800000000003,298.125,207.1275,316.2133333333333,174.68,182.98,169.05,,,,,,,,,,,,194.22,,220.31,,212.92,187.09,207.13,244.54,256.41,264.3125,267.7725,271.845,261.1425,269.3075,227.1,,,,L8
2022-04-28 22:06:34+00:00,193.4625,207.618,192.538,208.204,192.63799999999998,181.35666666666665,,,,202.07,213.58,222.42,271.084,204.33833333333334,294.1366666666667,226.27399999999997,313.05,174.68,182.98,169.05,,,,,,,,,,,,194.22,,220.31,,212.92,187.09,207.13,244.54,247.92499999999998,263.382,266.272,271.486,260.294,265.408,227.1,,,,L9
2022-08-10 22:07:20+00:00,206.64999999999998,214.78999999999996,199.0,205.015,191.75,174.2,,,,,,,262.79,231.9675,289.56666666666666,270.06333333333333,304.5366666666667,,,,,,,,,,,,,,,,,,,,,,,239.44,258.65000000000003,261.10249999999996,268.15250000000003,247.79000000000002,256.6025,,,,,L8
2022-09-03 22:07:03+00:00,206.64999999999998,214.78999999999996,199.0,205.015,191.75,174.2,,,,,,,261.85749999999996,239.92,291.07750000000004,270.06333333333333,304.40500000000003,,,,,,,,,,,,,,,,,,,,,,,239.44,255.7575,258.6825,265.97249999999997,245.5725,255.97500000000002,,,,,L9
2022-10-05 22:07:10+00:00,234.67,227.91,218.26,219.34,191.6,174.2,,,,,,,261.38,256.456,292.8225,280.8,303.19,,,,,,,,,,,,,,,270.21,,,,,,,,239.44,256.2875,259.87750000000005,261.97249999999997,249.2525,253.53,,,,,L9
2022-10-21 22:06:53+00:00,234.67,227.91,218.26,219.34,191.6,174.2,,,,,,,263.01599999999996,260.62166666666667,295.26599999999996,280.8,303.90999999999997,,,,,,,,,,,,,,,270.21,,,,,,,,239.44,257.506,261.85200000000003,263.21799999999996,252.752,256.56800000000004,,,,,L9
2022-11-14 22:07:23+00:00,,,,,,,,,,,,,260.00200000000007,272.912,294.634,302.6433333333334,300.0425,,,,,,,,,,,,,,,270.21,,,,,,,,,256.9675,262.24750000000006,256.802,251.715,252.942,,,,,L8
2022-12-24 22:06:50+00:00,,,,,,,,,,237.99,,213.18,260.02333333333337,272.44,293.94166666666666,301.54,300.56399999999996,,,,,,,,,,,,,,,270.21,,,,,,,233.67,237.4,257.61199999999997,263.986,258.56333333333333,254.08,255.08333333333334,226.92,,,264.61,L9
2023-01-16 22:12:58+00:00,211.48,206.49,181.35,191.58,183.56,167.19,,,,237.99,,213.18,260.02333333333337,272.44,293.94166666666666,300.562,297.74333333333334,,,,,,,,,,,,,,,270.21,,,,,,,226.505,239.08999999999997,252.83666666666667,263.986,258.56333333333333,254.08,255.08333333333334,226.92,,,280.03499999999997,L9
2023-02-18 22:06:37+00:00,211.48,206.49,181.35,191.58,183.56,167.19,,,,223.07999999999998,222.39,217.39,261.76,273.1016666666667,295.28333333333336,302.226,298.07166666666666,,,,,,,,,,,,,,,270.21,,,,,,202.71,228.26,242.27666666666664,253.96333333333334,263.742,260.10999999999996,256.746,256.08166666666665,227.29,,,280.03499999999997,L8
2023-03-06 22:06:50+00:00,211.48,206.49,181.35,191.58,183.56,167.19,,,,213.73666666666668,210.95999999999998,218.73666666666668,260.0416666666667,272.6233333333334,294.52666666666664,303.09833333333336,296.495,,,,,,,,,,,,,,,270.21,,,,,,197.4,229.2075,246.48999999999998,254.895,263.98199999999997,261.2,260.07800000000003,254.89499999999998,227.29,,,280.03499999999997,L8
2023-03-14 22:06:59+00:00,211.48,206.49,181.35,191.58,183.56,167.19,,,,213.73666666666668,210.95999999999998,218.73666666666668,257.3328571428571,270.65000000000003,291.64714285714285,298.44,296.495,,,,,,,,,,,,,,,270.21,,,,,,197.4,229.2075,246.48999999999998,254.895,263.98199999999997,256.29,260.07800000000003,250.67000000000002,227.29,,,280.03499999999997,L9
2023-03-22 22:06:16+00:00,211.48,206.49,181.35,191.58,183.56,167.19,,,,205.60500000000002,202.91333333333333,212.935,257.34749999999997,269.7325,290.65,298.2,296.13142857142856,,,,,,,,,,,,,,,270.21,,,,,,189.84,229.234,246.57399999999998,254.8757142857143,262.0333333333333,255.48375,259.37833333333333,251.905,220.97666666666666,,,280.03499999999997,L8
2023-03-30 22:06:23+00:00,211.48,206.49,181.35,191.58,183.56,167.19,,,,205.60500000000002,202.91333333333333,212.935,257.7077777777778,269.5677777777778,290.5588888888889,298.2088888888889,296.62,,,,,,,,,,,,,,,270.21,,,,,,189.84,229.234,246.57399999999998,253.94125,261.08142857142855,254.95777777777778,256.79285714285714,251.63666666666666,220.97666666666666,,,280.03499999999997,L9
2023-04-15 22:06:16+00:00,211.48,206.49,181.35,191.58,183.56,167.19,,,,205.60500000000002,202.91333333333333,212.935,256.2388888888888,267.9977777777778,288.7888888888889,297.48333333333335,297.4622222222222,,,,,,,,,,,,,,,,,,,,,189.84,229.234,246.57399999999998,252.24125,259.47857142857146,254.1633333333333,254.09285714285716,250.2233333333333,220.97666666666666,,,280.03499999999997,L9
2023-06-02 22:05:53+00:00,211.48,206.49,181.35,191.58,183.56,167.19,,,,205.61399999999998,202.91333333333333,207.26399999999998,256.21500000000003,267.43625000000003,286.56,297.6333333333333,297.39125,,,,,,,,,,,,,,,,,,,,,189.84,229.234,248.47,252.03000000000003,259.8671428571428,255.16250000000002,252.36285714285717,251.79250000000002,217.95499999999998,,,280.03499999999997,L9
2023-08-04 22:12:28+00:00,234.2,213.54,206.66,220.18,186.11,179.45,,,,197.51999999999998,202.91333333333333,205.78499999999997,255.6557142857143,267.0585714285715,286.0,297.6885714285714,298.8066666666667,178.17,180.96,,,,,,,,,,,,,,,,,,,189.84,231.05333333333337,253.15999999999997,250.5171428571429,258.0216666666667,253.41857142857148,250.5,249.79285714285717,214.96666666666667,,,,L8
2023-08-21 22:06:40+00:00,234.2,213.54,206.66,220.18,186.11,179.45,,,,193.97,193.175,200.51333333333332,255.65285714285716,267.2142857142857,285.5285714285714,297.32,299.21166666666664,178.17,180.96,,,,,,,,,,,,,,,,,,,183.40499999999997,230.69500000000005,254.6633333333333,246.35142857142858,264.08,253.49428571428572,251.74166666666667,250.84285714285716,208.61999999999998,,,,L9
2023-08-29 22:06:50+00:00,234.2,213.54,206.66,220.18,186.11,179.45,,,,193.34500000000003,192.72333333333333,199.65,255.91500000000002,267.57375,285.66625,298.2075,299.8757142857143,178.17,180.96,,,,,,,,,,,,,,,,,,,188.63,228.94333333333336,255.05499999999998,248.55,265.6128571428572,255.83875,253.01857142857145,251.21375,210.48,,,,L8
2023-10-08 22:06:58+00:00,234.2,213.54,206.66,220.18,186.11,179.45,,,,198.56000000000003,191.82,190.82,259.19,269.834,286.93600000000004,302.496,302.116,178.17,180.96,,,,,,,,,,,,,,,,,,,199.08,225.44,257.09,246.51800000000003,269.728,262.14199999999994,252.16199999999998,256.04200000000003,211.54499999999996,,,,L9
2023-10-15 22:12:51+00:00,229.45499999999998,213.77499999999998,205.26,212.29500000000002,187.59500000000003,176.845,,,,198.56000000000003,191.82,190.82,260.29,270.36,286.805,301.5,301.59499999999997,178.17,180.96,,,,,,,,,,,,,,,,,,,199.08,212.465,257.09,246.69000000000003,273.5475,264.6775,255.16249999999997,257.2525,211.54499999999996,,,,L9
2023-11-09 22:07:00+00:00,229.45499999999998,213.77499999999998,205.26,212.29500000000002,187.59500000000003,176.845,,,,198.56000000000003,191.82,202.15333333333334,263.076,274.506,291.406,301.5,306.322,178.17,180.96,,,,,,,,,,,,,,,,,,267.23,234.89499999999998,215.40666666666667,254.76333333333332,254.42400000000004,276.48199999999997,267.862,258.01,258.854,216.03666666666663,,288.59,292.38,L9
2023-11-25 22:07:08+00:00,229.45499999999998,213.77499999999998,205.26,212.29500000000002,187.59500000000003,176.845,,,,198.56000000000003,191.82,202.15333333333334,262.0116666666667,273.86833333333334,291.8633333333333,301.07399999999996,306.2966666666667,178.17,180.96,,,,,,,,,,,,,,,,,,267.23,234.89499999999998,218.9375,255.6325,256.635,273.6033333333333,266.5916666666667,258.445,257.59166666666664,216.03666666666663,,288.59,292.38,L9
2023-12-19 22:07:03+00:00,229.45499999999998,213.77499999999998,205.26,212.29500000000002,187.59500000000003,176.845,,,,191.47,191.82,210.94,258.34166666666664,270.825,290.90666666666664,300.132,304.5366666666667,178.17,180.96,,,,,,,,,,,,,,,,,,267.23,234.89499999999998,218.9375,254.85999999999999,255.82399999999998,265.45666666666665,262.6366666666667,259.206,252.465,219.60999999999996,,288.59,292.38,L8
2024-03-15 22:12:25+00:00,200.62,206.005,188.705,200.725,186.425,174.24,,,,224.92,211.89,224.82,257.23749999999995,270.15999999999997,291.98249999999996,296.56,304.24,,,,,,,,,,,,,,,,,,,,267.23,253.795,216.76999999999998,254.17499999999995,276.525,243.22799999999998,257.58000000000004,258.17333333333335,250.18,225.02,,288.59,292.38,L8
2024-03-16 22:06:59+00:00,200.62,206.005,188.705,200.725,186.425,174.24,,,,224.92,211.89,224.82,260.02,270.98199999999997,293.74199999999996,296.56,304.24,,,,,,,,,,,,,,,,,,,,267.23,253.795,216.76999999999998,254.17499999999995,267.74,243.22799999999998,259.062,255.88,252.158,225.02,,288.59,292.38,L9
2024-05-03 22:06:25+00:00,176.53,198.0,173.55,197.04,183.77,,,,,224.92,221.73,224.82,258.07800000000003,269.466,293.14799999999997,296.90333333333336,303.9475,,,,,,,,,,,,,,,,,,,,267.23,253.795,225.41,254.17499999999995,260.015,240.8525,258.63,253.54000000000002,251.234,225.02,,288.59,290.96500000000003,L9
2024-06-20 22:05:54+00:00,176.53,198.0,173.55,197.04,183.77,,,,,224.92,221.73,,264.1433333333333,267.25,293.04999999999995,300.6,306.635,,,,,,,,,,,,,,216.69,242.93,,194.66,185.43,,235.8,236.88,,,243.50499999999994,192.39,260.25333333333333,244.99,253.83000000000004,,214.01,,289.55,L9
2024-06-28 22:06:07+00:00,176.53,198.0,173.55,197.04,183.77,,,,,224.92,221.73,,264.1433333333333,265.1366666666667,291.2166666666667,302.845,304.74333333333334,,,,,,,,,,,,,,216.69,242.93,,194.66,185.43,,235.8,236.88,,,243.12,192.39,258.765,244.0975,253.08333333333334,,214.01,,289.55,L8
2024-07-22 22:05:52+00:00,176.53,198.0,173.55,197.04,183.77,,,,,224.92,221.73,,260.7,263.0375,286.5625,297.37333333333333,299.9425,,,,,,,,,,,,,,216.69,242.93,,194.66,185.43,,235.8,236.88,,,243.12,192.39,258.765,244.0975,253.08333333333334,,214.01,,289.55,L9
2024-08-31 22:06:15+00:00,176.53,198.0,173.55,197.04,183.77,,,,,224.92,221.73,,260.7,253.836,279.06800000000004,290.8075,299.9425,,,,,,,,,,,,,,216.69,242.93,,194.66,185.43,,235.8,236.88,,,243.12,184.42,249.59,244.0975,253.08333333333334,,214.01,,289.55,L8
